Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
21872,OLDWO,7,02/23/2015 09:16:12,2015-03-19 13:32:55,2015-03-06 06:08:03,1,0x3135382E35,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
21873,QUICK,4,03/07/2015 20:02:39,2015-03-16 07:43:20,2015-03-24 23:09:53,1,0x3434382E3735,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
21874,LAZYK,2,03/21/2013 22:50:03,2013-04-03 21:24:41,2013-03-23 16:20:11,1,0x3136362E3235,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
21875,LACOR,2,11/22/2013 06:46:34,2013-12-30 12:32:58,2013-11-23 12:50:46,3,0x3230312E3235,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
21876,FRANS,6,11/01/2014 05:37:40,2014-12-24 03:55:43,2014-11-01 19:55:10,3,0x3432342E3735,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
21877,FAMIA,3,12/16/2013 19:48:21,2014-01-15 04:10:15,2013-12-23 16:17:23,1,0x343138,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
21878,PICCO,4,06/23/2015 10:20:52,2015-06-28 02:48:03,2015-07-05 10:26:53,1,0x3138312E3735,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
21879,ANATR,4,12/10/2014 18:00:22,2014-12-14 20:38:40,2014-12-27 08:22:38,3,0x3231312E3235,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
21880,CONSH,8,04/13/2015 14:36:38,2015-04-27 21:01:57,2015-04-14 00:15:10,3,0x3335302E35,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
21881,NORTS,1,07/06/2015 11:28:44,2015-07-20 06:03:58,2015-07-09 08:49:41,2,0x3434342E35,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
21882,LAZYK,1,08/23/2015 13:20:11,2015-08-25 00:48:44,2015-08-24 20:42:46,2,0x3433382E35,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
21883,OTTIK,7,12/08/2014 08:34:28,2015-01-11 16:16:47,2014-12-17 21:17:48,3,0x3235322E3235,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
21884,LAUGB,3,01/27/2016 14:56:42,2016-03-13 11:11:26,2016-02-01 22:46:49,1,0x3837,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
21885,VICTE,2,02/06/2016 20:37:38,2016-02-19 13:42:49,2016-02-11 19:48:38,3,0x3336,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
21886,BSBEV,3,09/28/2014 11:12:39,2014-10-15 23:30:18,2014-10-18 09:55:57,3,0x3431352E3735,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
21887,AROUT,9,10/16/2012 16:09:55,2012-10-31 23:00:37,2012-10-21 02:33:20,3,0x333435,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
21888,SPECD,1,11/05/2012 13:54:56,2012-11-13 15:36:34,2012-11-07 01:49:47,1,0x3137372E3235,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
21889,WOLZA,4,05/03/2015 20:06:16,2015-05-21 10:52:53,2015-05-17 22:43:35,3,0x3437362E35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
21890,TRADH,4,03/01/2013 22:33:12,2013-03-08 08:46:20,2013-03-04 22:48:55,1,0x3430322E3735,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
21891,ANTON,5,02/12/2014 19:12:30,2014-04-06 04:05:06,2014-02-20 18:49:23,3,0x3433332E3735,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
21892,LINOD,9,10/28/2012 13:42:25,2012-11-22 18:58:14,2012-10-31 08:53:47,1,0x3730,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
21893,WELLI,7,02/21/2014 07:55:55,2014-04-03 08:54:47,2014-02-28 21:51:33,2,0x3132332E3235,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21894,OLDWO,5,10/06/2014 22:38:34,2014-11-18 09:46:10,2014-10-25 09:58:44,1,0x3131372E35,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
21895,TRAIH,3,10/03/2012 07:45:27,2012-10-26 09:42:57,2012-10-05 01:30:45,1,0x34322E35,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
21896,MEREP,3,01/11/2013 01:55:29,2013-02-16 10:54:20,2013-02-03 01:46:27,1,0x3431382E3235,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
21897,GREAL,8,11/11/2014 14:22:35,2014-11-11 14:59:59,2014-11-19 01:22:41,3,0x343638,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21898,KOENE,5,12/21/2014 17:37:25,2015-01-08 12:07:34,2014-12-27 06:01:17,3,0x343431,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
21899,BLAUS,4,02/15/2016 03:07:21,2016-02-24 01:58:32,2016-03-05 19:59:42,3,0x32362E3735,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21900,MAGAA,8,06/26/2015 03:37:25,2015-07-06 17:10:12,2015-07-09 23:24:50,2,0x39342E35,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
21901,FRANS,3,01/11/2014 12:15:10,2014-01-31 05:13:37,2014-01-22 22:29:28,1,0x3130362E3235,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
21902,LILAS,5,10/10/2012 15:55:05,2012-11-16 12:18:36,2012-10-13 01:38:06,2,0x333231,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
21903,PARIS,6,04/20/2013 23:39:17,2013-05-27 11:03:25,2013-05-01 08:25:14,3,0x3337342E3235,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
21904,FOLKO,6,07/19/2014 07:20:52,2014-08-14 06:56:04,2014-07-20 02:28:54,2,0x3530332E3735,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21905,WOLZA,5,12/08/2014 16:47:23,2015-01-06 19:26:29,2014-12-10 03:54:33,1,0x333539,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21906,RICAR,6,11/15/2012 23:41:45,2012-11-16 20:15:48,2012-11-20 12:04:18,2,0x33342E3735,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21907,WARTH,7,08/05/2014 08:48:49,2014-08-10 02:36:05,2014-08-21 15:18:21,3,0x3334302E3235,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
21908,ANATR,5,01/05/2015 11:04:19,2015-02-05 16:48:09,2015-01-11 12:21:23,3,0x343033,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
21909,BERGS,2,10/13/2013 13:47:38,2013-10-26 21:35:04,2013-10-15 02:12:48,3,0x3430372E35,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
21910,DRACD,9,12/22/2012 16:16:58,2012-12-30 21:49:25,2012-12-24 03:34:04,3,0x3337392E35,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21911,VINET,6,03/04/2015 02:14:19,2015-03-19 14:47:05,2015-03-05 01:06:01,2,0x3437302E3235,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
21912,SUPRD,1,02/19/2016 17:40:22,2016-02-27 00:14:35,2016-02-20 02:45:57,1,0x3231382E35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
21913,ALFKI,7,09/05/2012 11:03:18,2012-09-21 16:10:11,2012-09-11 23:29:19,1,0x3332352E3735,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
21914,WELLI,9,07/20/2012 21:02:23,2012-08-16 22:57:07,2012-07-23 14:14:16,2,0x3337312E3735,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
21915,PRINI,7,12/27/2012 09:16:59,2013-01-12 15:35:47,2012-12-28 16:09:14,2,0x3436322E35,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
21916,QUICK,7,08/27/2013 18:14:23,2013-09-16 21:10:48,2013-08-30 03:14:38,3,0x333030,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
21917,RATTC,4,10/29/2012 22:54:39,2012-11-11 09:19:11,2012-11-01 07:03:00,1,0x3437362E3235,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
21918,SUPRD,8,01/10/2013 12:53:20,2013-02-11 21:19:59,2013-01-31 06:51:18,3,0x3339,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
21919,TOMSP,6,11/19/2013 20:55:43,2013-12-11 09:14:13,2013-11-27 22:16:06,2,0x39302E3735,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
21920,BLONP,7,11/22/2015 18:07:22,2015-12-11 07:45:04,2015-11-23 00:56:43,2,0x3235322E3235,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
21921,ERNSH,9,11/17/2015 20:56:11,2015-12-31 08:45:29,2015-11-23 07:07:57,3,0x3335392E35,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
21922,SPECD,5,10/22/2015 18:09:52,2015-11-30 12:26:57,2015-10-29 14:44:05,2,0x3132352E35,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
21923,LETSS,8,12/30/2014 16:26:05,2014-12-31 05:48:22,2015-01-18 20:21:58,1,0x323931,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
21924,ROMEY,4,05/07/2015 23:16:16,2015-05-12 23:42:12,2015-06-05 16:21:32,3,0x3339,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
21925,NORTS,9,02/18/2016 22:00:21,2016-03-08 05:19:15,2016-02-21 14:28:50,1,0x3836,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
21926,REGGC,8,07/21/2012 21:45:23,2012-08-04 23:41:13,2012-07-28 22:26:15,1,0x3133322E35,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
21927,HANAR,5,03/24/2013 12:49:59,2013-04-10 05:32:57,2013-03-24 21:04:06,3,0x3237312E3235,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
21928,PERIC,5,11/24/2013 12:57:37,2013-12-30 11:20:55,2013-11-29 07:45:47,2,0x3436322E3235,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
21929,DUMON,5,12/31/2014 03:24:51,2015-01-22 22:59:17,2014-12-31 09:14:59,2,0x3531352E35,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
21930,FRANK,3,09/06/2014 16:23:25,2014-10-07 22:25:24,2014-09-10 16:41:45,2,0x3132312E35,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
21931,BLAUS,6,04/02/2013 02:44:52,2013-04-12 11:17:29,2013-04-03 17:31:20,1,0x3138362E35,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
21932,PERIC,7,02/09/2014 18:22:03,2014-02-16 17:33:54,2014-02-22 02:02:24,1,0x3531302E3235,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
21933,MEREP,9,09/16/2012 07:56:42,2012-10-02 06:16:56,2012-09-25 00:14:46,1,0x33352E35,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21934,OTTIK,2,11/13/2012 05:40:18,2012-11-26 03:41:50,2012-11-13 14:32:11,1,0x38342E35,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
21935,FISSA,9,04/11/2014 10:04:10,2014-04-19 19:32:27,2014-04-13 09:32:52,1,0x37362E3235,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
21936,BLONP,3,03/24/2015 15:50:49,2015-03-25 22:56:53,2015-03-29 23:11:28,3,0x3236342E3735,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
21937,HUNGC,7,02/19/2015 05:44:19,2015-03-13 02:36:41,2015-03-03 00:33:33,1,0x3231332E35,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
21938,FOLKO,5,10/16/2013 18:57:48,2013-10-21 13:41:58,2013-10-27 07:20:58,2,0x3236392E3235,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico
21939,QUEEN,4,11/08/2015 20:53:27,2015-11-25 23:13:35,2015-11-17 16:54:41,2,0x37312E3735,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
21940,SPECD,5,11/11/2012 05:51:10,2012-11-16 18:32:42,2012-11-19 10:27:06,2,0x313838,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21941,MAGAA,6,12/29/2014 02:01:27,2015-01-20 19:46:11,2015-01-09 07:13:31,3,0x3431362E3235,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
21942,RATTC,2,06/28/2015 07:47:11,2015-07-07 15:09:31,2015-06-30 06:50:21,2,0x3132302E3735,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
21943,TRADH,4,03/25/2015 20:53:07,2015-04-08 16:38:48,2015-04-16 03:49:43,2,0x323132,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
21944,HANAR,6,11/01/2012 01:27:22,2012-11-25 16:38:51,2012-11-14 10:57:37,3,0x333830,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
21945,HILAA,2,03/18/2014 15:05:56,2014-05-01 04:55:41,2014-03-19 10:05:16,1,0x3330362E35,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
21946,DRACD,9,06/17/2015 15:48:58,2015-06-27 04:36:36,2015-06-21 15:43:53,2,0x3133322E35,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
21947,FAMIA,4,01/11/2013 00:32:35,2013-01-12 08:09:44,2013-01-18 19:21:26,3,0x3430372E3735,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
21948,RATTC,4,03/14/2014 17:30:54,2014-03-16 12:41:20,2014-03-18 20:44:04,1,0x3230332E3235,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
21949,GROSR,5,12/29/2014 16:07:14,2015-01-03 14:47:39,2015-01-02 21:20:27,3,0x323732,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
21950,TRAIH,3,02/14/2013 09:58:59,2013-02-22 09:13:58,2013-02-23 03:13:53,1,0x3131392E3735,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
21951,EASTC,1,09/09/2015 19:01:46,2015-09-24 02:54:30,2015-09-10 09:56:52,3,0x34312E3735,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
21952,CHOPS,7,05/22/2014 01:05:24,2014-06-14 15:20:04,2014-05-24 16:48:05,1,0x313337,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
21953,BOLID,8,06/24/2015 14:33:30,2015-06-30 17:25:40,2015-07-16 16:01:45,3,0x3338302E3235,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
21954,BOTTM,5,10/18/2013 04:41:09,2013-11-02 05:35:59,2013-10-20 04:48:42,3,0x3333362E3735,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
21955,ANTON,7,07/02/2013 04:16:53,2013-08-10 21:59:51,2013-07-06 02:16:01,2,0x3235312E35,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
21956,ANTON,6,01/01/2013 05:56:50,2013-01-01 15:43:20,2013-01-16 00:54:26,2,0x3239392E35,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
21957,WILMK,8,01/16/2014 04:48:11,2014-01-27 19:40:14,2014-01-23 04:51:34,1,0x3230392E35,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
21958,DRACD,6,09/08/2013 22:18:47,2013-09-26 23:35:49,2013-09-14 19:22:47,1,0x3633,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
21959,VINET,2,12/30/2015 11:43:04,2016-01-13 09:10:35,2016-01-01 07:11:41,1,0x3430332E3735,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
21960,COMMI,5,09/03/2012 06:44:01,2012-09-04 12:51:39,2012-09-10 22:56:14,2,0x3237332E35,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
21961,ANTON,3,12/19/2015 18:27:52,2016-01-03 09:55:21,2015-12-21 21:37:13,2,0x3434372E35,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
21962,SAVEA,1,07/19/2014 19:10:33,2014-07-20 04:33:17,2014-07-21 13:26:11,3,0x3435322E3735,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
21963,SANTG,9,04/22/2015 00:22:43,2015-05-02 03:39:09,2015-04-24 04:32:41,1,0x3130382E3235,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
21964,LACOR,2,01/30/2016 20:27:45,2016-02-07 06:28:35,2016-01-31 20:51:04,3,0x3437302E35,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
21965,BERGS,9,06/01/2013 08:55:38,2013-06-21 10:11:15,2013-06-04 08:16:16,3,0x333435,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
21966,ANATR,6,10/18/2012 02:20:12,2012-11-23 00:49:06,2012-10-19 15:30:36,1,0x343138,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
21967,DUMON,9,02/09/2015 12:13:27,2015-02-15 02:03:41,2015-02-25 06:20:42,3,0x3336,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
21968,WELLI,4,08/29/2015 08:14:15,2015-09-06 20:04:52,2015-09-10 17:15:15,2,0x3137302E3735,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21969,LAMAI,3,10/01/2014 06:42:46,2014-10-26 14:46:21,2014-10-13 23:08:40,3,0x343236,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
21970,MAISD,1,01/02/2014 08:29:36,2014-01-25 01:50:59,2014-01-02 13:15:58,2,0x3133342E3235,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
21971,PRINI,3,09/02/2012 05:37:28,2012-10-08 15:27:52,2012-09-03 23:41:35,1,0x3235372E3235,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
21972,GREAL,4,07/06/2014 21:49:50,2014-07-18 05:03:23,2014-07-08 07:12:02,2,0x3339342E3735,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
21973,ANATR,4,10/01/2013 13:07:52,2013-11-18 09:51:43,2013-10-18 20:37:22,1,0x3230,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
21974,WILMK,6,04/26/2014 07:23:58,2014-05-08 15:04:15,2014-04-26 23:29:51,3,0x3235332E35,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21975,CONSH,5,03/25/2013 18:01:51,2013-04-05 23:34:07,2013-04-11 18:45:39,1,0x333338,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
21976,REGGC,1,09/27/2015 05:49:58,2015-10-13 06:28:27,2015-09-28 13:05:02,1,0x3435382E3735,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
21977,VICTE,4,12/22/2015 20:24:52,2015-12-30 22:22:51,2015-12-30 13:29:03,3,0x3135322E35,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
21978,SEVES,3,07/09/2015 07:50:37,2015-07-15 10:25:24,2015-07-26 21:25:26,2,0x3133302E3735,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
21979,ERNSH,5,10/08/2013 05:51:58,2013-10-16 12:01:53,2013-10-10 23:02:42,1,0x3332312E35,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
21980,OLDWO,2,01/03/2016 17:50:19,2016-01-18 01:23:36,2016-01-22 03:56:51,1,0x313938,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
21981,BOLID,6,06/29/2015 09:14:44,2015-07-10 11:11:11,2015-07-05 05:29:17,2,0x3232302E3735,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
21982,HUNGC,7,10/16/2012 09:30:50,2012-10-21 18:06:51,2012-10-17 15:16:42,3,0x3238342E3735,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
21983,CACTU,7,10/06/2014 15:57:24,2014-10-11 22:20:04,2014-10-28 19:52:11,2,0x3439392E3235,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
21984,PICCO,1,08/07/2014 13:58:57,2014-08-25 15:23:07,2014-08-16 12:06:44,1,0x3233392E3735,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
21985,FRANR,1,12/19/2012 08:59:43,2013-01-06 12:20:18,2012-12-24 23:25:21,3,0x3231382E3735,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
21986,BLAUS,2,06/01/2015 12:48:29,2015-06-08 00:52:24,2015-06-08 05:52:52,2,0x3232362E35,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
21987,FRANR,1,08/20/2012 14:13:45,2012-08-24 13:01:50,2012-08-21 13:41:19,3,0x3334392E35,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
21988,GODOS,7,11/28/2015 05:53:17,2016-01-06 14:50:44,2015-12-09 10:04:32,3,0x3337302E35,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
21989,VICTE,9,11/04/2015 17:59:59,2015-11-29 19:14:51,2015-11-05 11:20:16,1,0x343538,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
21990,ALFKI,6,06/22/2014 18:09:59,2014-07-19 22:01:14,2014-06-24 07:57:29,3,0x3231302E3735,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
21991,WARTH,9,09/07/2014 02:53:22,2014-09-11 13:24:15,2014-09-13 21:13:07,2,0x3335392E35,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
21992,MAGAA,2,10/27/2012 06:57:26,2012-12-03 12:53:03,2012-10-30 21:02:32,1,0x3530382E3235,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
21993,LILAS,3,09/30/2012 09:23:33,2012-10-11 08:34:30,2012-10-11 07:35:11,2,0x3536362E3235,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
21994,ANTON,4,06/03/2014 14:57:10,2014-06-26 18:00:19,2014-06-13 14:54:45,3,0x3339332E3735,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
21995,RICAR,1,01/29/2013 17:08:42,2013-02-25 01:10:24,2013-02-25 02:31:58,1,0x3135322E3735,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
21996,TRADH,3,02/28/2013 06:55:20,2013-03-26 18:12:31,2013-03-13 08:49:01,1,0x3136322E3235,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
21997,SANTG,1,08/16/2014 11:12:11,2014-09-03 15:11:23,2014-08-23 11:33:21,1,0x3837,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
21998,TRADH,8,11/28/2012 15:50:02,2012-12-03 21:55:34,2012-11-30 20:03:02,3,0x3330372E3735,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
21999,TRADH,1,06/06/2015 16:55:09,2015-06-14 06:22:42,2015-06-17 00:48:08,2,0x313339,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
22000,FRANR,8,10/22/2015 21:46:02,2015-11-14 13:20:00,2015-10-29 20:05:47,1,0x3137,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
22001,OCEAN,9,11/19/2012 20:38:47,2012-12-07 13:28:47,2012-11-20 10:12:17,1,0x39322E35,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
22002,VINET,4,10/24/2015 13:01:09,2015-11-21 09:25:33,2015-11-05 12:02:47,1,0x3135322E35,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
22003,COMMI,2,12/03/2014 21:25:41,2014-12-16 18:53:09,2014-12-06 07:16:33,1,0x3336322E3235,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
22004,FRANS,5,04/08/2013 07:29:14,2013-04-08 20:34:21,2013-04-13 09:20:03,1,0x36352E3235,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
22005,GREAL,1,01/07/2016 22:56:42,2016-02-16 15:49:30,2016-01-22 10:22:00,3,0x3239392E3235,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
22006,PERIC,9,11/16/2013 15:54:38,2013-11-23 18:51:11,2013-11-23 06:25:54,3,0x3335382E3235,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France
22007,NORTS,7,09/25/2012 06:33:25,2012-10-07 15:04:16,2012-10-02 09:22:06,1,0x3434362E3235,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
